GRIDCODE,ID,furb,frural,fpob, PobUrb, PobR, puT,prT, PobT
0			fraction
   293,07087, 0.0000000, 0.0152351, 0.0069318,     0,   243,  19106,  15950,  35056
   294,07087, 0.1368157, 0.2300940, 0.0196099,  2614,  3670,  19106,  15950, 320451
   295,07087, 0.0987124, 0.0052038, 0.0561673,  1886,    83,  19106,  15950,  35056
   645,07089, 0.0027789, 0.0080558, 0.0385383,   648,   703, 233185,  87266,  35056
   646,07087, 0.0000000, 0.1670846, 0.0760212,     0,  2665,  19106,  15950,  35056
   647,07087, 0.0000000, 0.3056426, 0.1390632,     0,  4875,  19106,  15950,  35056
   648,07087, 0.6940228, 0.2710345, 0.0548695, 13260,  4323,  19106,  15950, 320451
   997,07054, 0.0792035, 0.0415509, 0.0434162,   879,   643,  11098,  15475,  35056
   998,07054, 0.7235538, 0.2666236, 0.0379340,  8030,  4126,  11098,  15475, 320451
   999,07087, 0.0000000, 0.1866458, 0.1120310,     0,  2977,  19106,  15950,  26573
  1000,07035, 0.0000000, 0.6024492, 0.2073533,     0,  5510,   3518,   9146,  26573
  1001,07035, 0.3902786, 0.3165318, 0.1606142,  1373,  2895,   3518,   9146,  26573
  1349,07054, 0.0000000, 0.0544750, 0.0317239,     0,   843,  11098,  15475,  26573
  1350,07054, 0.5752388, 0.3543134, 0.0370322,  6384,  5483,  11098,  15475, 320451
  1351,07054, 0.0000000, 0.3923102, 1.2062389,     0,  6071,  11098,  15475,   5033
  1352,07089, 0.0000300, 0.1357000, 0.4459037,     7, 11842, 233185,  87266,  26573
  1353,07035, 1.0639567, 0.7730155, 0.4069168,  3743,  7070,   3518,   9146,  26573
  1354,07035, 0.6702672, 0.0000000, 0.0887367,  2358,     0,   3518,   9146,  26573
  1701,07040, 0.0000000, 0.0438270, 0.0318745,     0,   847,  32033,  19326,  26573
  1702,07054, 0.0000000, 0.1302100, 0.0758289,     0,  2015,  11098,  15475,  26573
  1703,07054, 0.4247612, 0.2543457, 0.0269932,  4714,  3936,  11098,  15475, 320451
  1704,07037, 0.4063544, 0.2832516, 0.2969235,  5717,  5488,  14069,  19375,  37737
  1705,07089, 0.6938354, 0.1022048, 3.8965328,161792,  8919, 233185,  87266,  43811
  1706,07089, 0.2067757, 0.1791076, 1.2431512, 48217, 15630, 233185,  87266,  51359
  1707,07102, 0.0442642, 0.1372472, 0.0881248,   311,  4215,   7026,  30711,  51359
  2053,07040, 0.0000000, 0.0239574, 0.0090150,     0,   463,  32033,  19326,  51359
  2054,07040, 0.0000000, 0.0004657, 0.0001752,     0,     9,  32033,  19326,  51359
  2055,07037, 0.0000000, 0.0429419, 0.0161997,     0,   832,  14069,  19375,  51359
  2056,07037, 0.0223186, 0.3098839, 0.1776815,   314,  6004,  14069,  19375,  35558
  2057,07037, 0.9776814, 0.2888258, 0.6877421, 13755,  5596,  14069,  19375,  28137
  2058,07037, 0.3746535, 0.3370839, 0.3319084,  5271,  6531,  14069,  19375,  35558
  2059,07015, 0.7835521, 0.4654027, 0.6043003, 14987, 11488,  19127,  24684,  43811
  2060,07015, 0.5711298, 0.1906093, 0.0487719, 10924,  4705,  19127,  24684, 320451
  2404,07003, 0.0000000, 0.0002118, 0.0000125,     0,     4,   8696,  18884, 320451
  2405,07003, 0.0000000, 0.0006884, 0.0000406,     0,    13,   8696,  18884, 320451
  2406,07071, 0.0000000, 0.0028988, 0.0013695,     0,    60,   7201,  20698,  43811
  2407,07040, 0.0000000, 0.0624547, 0.0856697,     0,  1207,  32033,  19326,  14089
  2408,07037, 0.0000000, 0.5193806, 0.3648658,     0, 10063,  14069,  19375,  27580
  2409,07037, 0.0000000, 0.3996903, 0.2775727,     0,  7744,  14069,  19375,  27899
  2410,07037, 0.0000000, 0.4686968, 0.1768142,     0,  9081,  14069,  19375,  51359
  2411,07037, 0.0000000, 0.5321807, 0.2007633,     0, 10311,  14069,  19375,  51359
  2412,07015, 0.1335808, 0.6966456, 0.0616350,  2555, 17196,  19127,  24684, 320451
  2413,07015, 0.3359649, 0.6329201, 0.0688062,  6426, 15623,  19127,  24684, 320451
  2414,07105, 0.0007775, 0.0040481, 0.0001123,     5,    31,   6431,   7658, 320451
  2757,07003, 0.0000000, 0.0700064, 0.0041254,     0,  1322,   8696,  18884, 320451
  2758,07003, 0.0000000, 0.0311375, 0.0018349,     0,   588,   8696,  18884, 320451
  2759,07003, 0.0000000, 0.3070324, 0.0180933,     0,  5798,   8696,  18884, 320451
  2760,07071, 0.0008332, 0.3781525, 0.2840102,     6,  7827,   7201,  20698,  27580
  2761,07040, 0.0001249, 0.2591328, 0.1817259,     4,  5008,  32033,  19326,  27580
  2762,07040, 1.1693878, 0.5383939, 0.9319496, 37459, 10405,  32033,  19326,  51359
  2763,07089, 0.0000000, 0.0695574, 0.1181877,     0,  6070, 233185,  87266,  51359
  2764,07057, 0.0000000, 0.1080593, 0.1742190,     0,  4902,  23755,  45364,  28137
  2765,07015, 0.0000000, 0.2626803, 0.0938092,     0,  6484,  19127,  24684,  69119
  2766,07015, 0.0000000, 0.0052666, 0.0018808,     0,   130,  19127,  24684,  69119
  3108,07051, 0.0000000, 0.0003849, 0.0001447,     0,    10,  17931,  25982,  69119
  3109,07051, 0.0000000, 0.0148564, 0.0055846,     0,   386,  17931,  25982,  69119
  3110,07003, 0.0000000, 0.1041623, 0.0061382,     0,  1967,   8696,  18884, 320451
  3111,07003, 0.0000000, 0.2677929, 0.1151595,     0,  5057,   8696,  18884,  43913
  3112,07003, 0.7122815, 0.1458377, 0.2037665,  6194,  2754,   8696,  18884,  43913
  3113,07003, 0.6652484, 0.1893137, 0.2131487,  5785,  3575,   8696,  18884,  43913
  3114,07040, 0.0438922, 0.1934699, 0.1865482,  1406,  3739,  32033,  19326,  27580
  3115,07032, 0.0000000, 0.3269025, 0.2107324,     0,  5812,  12289,  17779,  27580
  3116,07057, 0.0000000, 0.1799004, 0.2714181,     0,  8161,  23755,  45364,  30068
  3117,07057, 0.0000000, 0.0965964, 0.1457363,     0,  4382,  23755,  45364,  30068
  3118,07015, 0.0000000, 0.3062713, 0.2514301,     0,  7560,  19127,  24684,  30068
  3460,07051, 0.0000000, 0.0164729, 0.0142344,     0,   428,  17931,  25982,  30068
  3461,07051, 0.0000000, 0.0349473, 0.0131368,     0,   908,  17931,  25982,  69119
  3462,07051, 0.0000000, 0.1028019, 0.0386435,     0,  2671,  17931,  25982,  69119
  3463,07003, 0.0000000, 0.1096166, 0.0299484,     0,  2070,   8696,  18884,  69119
  3464,07001, 0.1677977, 0.4354232, 0.6813807,  1261,  4049,   7515,   9299,   7793
  3465,07001, 2.4385896, 0.4830627, 0.5196183, 18326,  4492,   7515,   9299,  43913
  3466,07001, 0.0011976, 0.5721045, 0.1213536,     9,  5320,   7515,   9299,  43913
  3467,07032, 0.2205224, 0.3180156, 0.1904675,  2710,  5654,  12289,  17779,  43913
  3468,07032, 0.0000000, 0.3283087, 0.1329219,     0,  5837,  12289,  17779,  43913
  3469,07057, 0.0000000, 0.2280002, 0.2355339,     0, 10343,  23755,  45364,  43913
  3470,07053, 0.0000000, 0.8733301, 0.3227073,     0,  5426,   1580,   6213,  16814
  3471,07053, 0.0000000, 0.3450829, 0.0713050,     0,  2144,   1580,   6213,  30068
  3812,07069, 0.0000000, 0.0511429, 0.0564055,     0,  1696,  16917,  33162,  30068
  3813,07051, 0.0000000, 0.0435686, 0.0163776,     0,  1132,  17931,  25982,  69119
  3814,07051, 0.0000000, 0.0560003, 0.0598322,     0,  1455,  17931,  25982,  24318
  3815,07051, 0.9657019, 0.0337926, 0.3633060, 17316,   878,  17931,  25982,  50079
  3816,07051, 0.0340751, 0.2142637, 0.1406873,   611,  5567,  17931,  25982,  43913
  3817,07001, 0.0000000, 0.4046672, 0.0751413,     0,  3763,   7515,   9299,  50079
  3818,07001, 0.0000000, 0.2735778, 0.0579327,     0,  2544,   7515,   9299,  43913
  3819,07001, 0.0000000, 0.0929132, 0.0196753,     0,   864,   7515,   9299,  43913
  3820,07032, 0.0000000, 0.1263288, 0.0511466,     0,  2246,  12289,  17779,  43913
  3821,07032, 0.0000000, 0.1851060, 0.0749436,     0,  3291,  12289,  17779,  43913
  3822,07057, 0.0000000, 0.1242395, 0.1477598,     0,  5636,  23755,  45364,  38143
  3823,07057, 0.6227880, 0.1784014, 0.8349632, 23755,  8093,  23755,  45364,  38143
  3824,07006, 0.4129639, 0.1563314, 0.7187219,  1580,  4021,   3826,  25721,   7793
  3825,07053, 0.0000000, 0.0172220, 0.0137303,     0,   107,   1580,   6213,   7793
  4122,20439, 0.0000000, 0.0198505, 0.0572308,     0,   446,   1850,  22468,   7793
  4123,20439, 0.0000000, 0.0449528, 0.0341828,     0,  1010,   1850,  22468,  29547
  4124,20439, 0.0000000, 0.1890689, 0.1437709,     0,  4248,   1850,  22468,  29547
  4125,20324, 0.1581052, 0.2126408, 0.3499211,  2570,  5854,  16255,  27530,  24074
  4126,20324, 0.0000000, 0.0201235, 0.0227815,     0,   554,  16255,  27530,  24318
  4127,20324, 0.0000000, 0.0578278, 0.0654659,     0,  1592,  16255,  27530,  24318
  4128,20413, 0.0000000, 0.0235418, 0.0128300,     0,   312,  25376,  13253,  24318
  4164,07069, 0.0000000, 0.0085942, 0.0117197,     0,   285,  16917,  33162,  24318
  4165,07069, 0.0000000, 0.0622701, 0.0470816,     0,  2065,  16917,  33162,  43860
  4166,07069, 0.0000000, 0.1067185, 0.0806886,     0,  3539,  16917,  33162,  43860
  4167,07051, 0.0000000, 0.1224694, 0.0635396,     0,  3182,  17931,  25982,  50079
  4168,07051, 0.0002231, 0.1444461, 0.0750215,     4,  3753,  17931,  25982,  50079
  4169,07051, 0.0000000, 0.1259333, 0.0653368,     0,  3272,  17931,  25982,  50079
  4170,07001, 0.0000000, 0.0038714, 0.0007189,     0,    36,   7515,   9299,  50079
  4171,07001, 0.0000000, 0.0262394, 0.0048723,     0,   244,   7515,   9299,  50079
  4172,07001, 0.0000000, 0.0265620, 0.0049322,     0,   247,   7515,   9299,  50079
  4173,07032, 0.0000000, 0.0965746, 0.0342858,     0,  1717,  12289,  17779,  50079
  4174,07080, 0.0000000, 0.0892266, 0.0619022,     0,  3100,   3400,  34743,  50079
  4175,07070, 0.0000000, 0.1629409, 0.0382795,     0,  1917,   1436,  11765,  50079
  4176,07036, 1.3850574, 1.7116249, 0.2417381,  1446, 10660,   1044,   6228,  50079
  4177,07006, 0.0823314, 0.2373158, 0.1281775,   315,  6104,   3826,  25721,  50079
  4178,07006, 0.2041296, 0.0935034, 0.0636195,   781,  2405,   3826,  25721,  50079
  4472,20401, 0.0000000, 0.2321835, 0.0529563,     0,  2652,  11140,  11422,  50079
  4473,20401, 0.0000000, 0.1496235, 0.0341261,     0,  1709,  11140,  11422,  50079
  4474,20401, 0.0000000, 0.2468920, 0.0563110,     0,  2820,  11140,  11422,  50079
  4475,20439, 0.0000000, 0.2887662, 0.1295553,     0,  6488,   1850,  22468,  50079
  4476,20439, 0.0000000, 0.1074417, 0.0482038,     0,  2414,   1850,  22468,  50079
  4477,20012, 0.0000000, 0.2746533, 0.0427125,     0,  2139,   2072,   7788,  50079
  4478,20324, 0.4134728, 0.1501998, 0.2846132,  6721,  4135,  16255,  27530,  38143
  4479,20324, 0.5422332, 0.2567381, 0.4163805,  8814,  7068,  16255,  27530,  38143
  4480,20324, 0.0000000, 0.0546676, 0.0394568,     0,  1505,  16255,  27530,  38143
  4481,20413, 0.0000000, 0.2364748, 0.0821645,     0,  3134,  25376,  13253,  38143
  4482,20413, 0.6099070, 0.0551573, 0.4249272, 15477,   731,  25376,  13253,  38143
  4483,20413, 0.0981242, 0.0362182, 0.0778649,  2490,   480,  25376,  13253,  38143
  4515,07069, 0.0000000, 0.0130571, 0.0113520,     0,   433,  16917,  33162,  38143
  4516,07069, 0.0000000, 0.0237018, 0.1080858,     0,   786,  16917,  33162,   7272
  4517,07069, 0.0000000, 0.0451119, 0.0327618,     0,  1496,  16917,  33162,  45663
  4518,07069, 0.0000000, 0.0812074, 0.2553333,     0,  2693,  16917,  33162,  10547
  4519,07069, 0.0000000, 0.0720403, 0.0477046,     0,  2389,  16917,  33162,  50079
  4520,07069, 0.0000000, 0.0121826, 0.0080673,     0,   404,  16917,  33162,  50079
  4521,07051, 0.0000000, 0.0220152, 0.0114220,     0,   572,  17931,  25982,  50079
  4522,07051, 0.0000000, 0.0417597, 0.0216658,     0,  1085,  17931,  25982,  50079
  4523,07051, 0.0000000, 0.0220922, 0.0114619,     0,   574,  17931,  25982,  50079
  4524,07080, 0.0000000, 0.0449875, 0.0312107,     0,  1563,   3400,  34743,  50079
  4525,07080, 0.0000000, 0.0503699, 0.0349448,     0,  1750,   3400,  34743,  50079
  4526,07080, 0.0000000, 0.1122528, 0.0778770,     0,  3900,   3400,  34743,  50079
  4527,07080, 0.0000000, 0.1287454, 0.0893189,     0,  4473,   3400,  34743,  50079
  4528,07011, 2.0334928, 0.4805497, 0.2368658,  3400,  8462,   1672,  17609,  50079
  4529,07011, 1.5675837, 0.4343801, 0.2050760,  2621,  7649,   1672,  17609,  50079
  4530,07006, 0.0000000, 0.3028265, 1.1288406,     0,  7789,   3826,  25721,   6900
  4531,07006, 0.0000000, 0.2787994, 0.2693030,     0,  7171,   3826,  25721,  26628
  4532,07006, 0.0000000, 0.0033047, 0.0031921,     0,    85,   3826,  25721,  26628
  4824,20318, 0.8302404, 0.2706215, 1.6400601, 29706,  1916,  35780,   7080,  19281
  4825,20318, 0.1667691, 0.3446328, 0.4360251,  5967,  2440,  35780,   7080,  19281
  4826,20401, 0.1228905, 0.0407985, 0.0582262,  1369,   466,  11140,  11422,  31515
  4827,20401, 0.0000000, 0.1158291, 0.0686168,     0,  1323,  11140,  11422,  19281
  4828,20117, 0.0000000, 2.9211044, 0.0442010,     0,  2962,   1408,   1014,  67012
  4829,20085, 0.7149162, 0.2585349, 0.2324432,  1620,  5248,   2266,  20299,  29547
  4830,20012, 0.0000000, 0.6215973, 0.1638407,     0,  4841,   2072,   7788,  29547
  4831,20012, 0.0000000, 0.3597843, 0.0948320,     0,  2802,   2072,   7788,  29547
  4832,20071, 0.0000000, 1.7157298, 0.0966229,     0,  4243,    587,   2473,  43913
  4833,20071,12.6218061, 2.3764658, 0.3025528,  7409,  5877,    587,   2473,  43913
  4834,20324, 0.0000000, 0.0934254, 0.0563257,     0,  2572,  16255,  27530,  45663
  4835,20413, 0.0000000, 0.0029427, 0.0008541,     0,    39,  25376,  13253,  45663
  4836,20266, 0.0000000, 0.2956375, 0.0498653,     0,  2277,    779,   7702,  45663
  4837,20266, 0.0000000, 0.1554142, 0.0262138,     0,  1197,    779,   7702,  45663
  4838,20307, 0.0000000, 0.0287192, 0.0046208,     0,   211,   2247,   7347,  45663
  4867,07069, 0.0000000, 0.0003015, 0.0004154,     0,    10,  16917,  33162,  24074
  4868,07069, 0.0000000, 0.0368796, 0.5049546,     0,  1223,  16917,  33162,   2422
  4869,07069, 0.0000000, 0.0456245, 0.1534483,     0,  1513,  16917,  33162,   9860
  4870,07069, 0.8600225, 0.0626922, 5.4339871, 14549,  2079,  16917,  33162,   3060
  4871,07069, 0.1399775, 0.0392015, 0.0836297,  2368,  1300,  16917,  33162,  43860
  4872,07069, 0.0000000, 0.0114287, 0.0446881,     0,   379,  16917,  33162,   8481
  4873,07020, 0.0000000, 0.0579752, 0.0411537,     0,  1805,  12948,  31134,  43860
  4874,07020, 0.0000000, 0.0075159, 0.0060576,     0,   234,  12948,  31134,  38629
  4875,07008, 0.0000000, 0.0208235, 0.0068601,     0,   265,  13902,  12726,  38629
  4876,07008, 0.0000000, 0.2145215, 0.3218960,     0,  2730,  13902,  12726,   8481
  4877,07117, 0.4687623, 0.4921911, 0.3477173,  1193,  2143,   2545,   4354,   9594
  4878,07008, 0.0151057, 0.1867830, 0.0305814,   210,  2377,  13902,  12726,  84594
  4879,07008, 0.0000000, 0.0806223, 0.0121285,     0,  1026,  13902,  12726,  84594
  4880,07030, 0.0000000, 0.0569156, 0.0255796,     0,  1281,   9007,  22507,  50079
  4881,07011, 0.0000000, 0.2259640, 0.0794545,     0,  3979,   1672,  17609,  50079
  4882,07011, 0.0508373, 0.3531149, 0.1258611,    85,  6218,   1672,  17609,  50079
  4883,07006, 3.5151594, 0.3647603, 0.4558997, 13449,  9382,   3826,  25721,  50079
  4884,07006, 0.7943022, 0.3125462, 0.2513044,  3039,  8039,   3826,  25721,  44082
  4885,07006, 0.0015682, 0.1835854, 0.1072547,     6,  4722,   3826,  25721,  44082
  5169,20334, 0.0000000, 0.0236855, 0.0120684,     0,   532,  21452,  22461,  44082
  5170,20334, 0.0000000, 0.0330796, 0.0168550,     0,   743,  21452,  22461,  44082
  5171,20334, 0.0000000, 0.0436312, 0.0222313,     0,   980,  21452,  22461,  44082
  5172,20334, 0.0000000, 0.0173189, 0.0088245,     0,   389,  21452,  22461,  44082
  5173,20334, 0.0020977, 0.0198566, 0.0111383,    45,   446,  21452,  22461,  44082
  5174,20334, 0.0000000, 0.0602823, 0.0307155,     0,  1354,  21452,  22461,  44082
  5175,20334, 0.0000000, 0.1000846, 0.0509959,     0,  2248,  21452,  22461,  44082
  5176,20318, 0.0000000, 0.1652542, 0.0265414,     0,  1170,  35780,   7080,  44082
  5177,20318, 0.2760760, 0.2583333, 0.4396500,  9878,  1829,  35780,   7080,  26628
  5178,20318, 0.0000000, 0.1884181, 0.0500976,     0,  1334,  35780,   7080,  26628
  5179,20318, 0.0000000, 0.1759887, 0.0467928,     0,  1246,  35780,   7080,  26628
  5180,20113, 0.0000000, 1.5266362, 0.0376671,     0,  1003,   2175,    657,  26628
  5181,20117, 0.4666193, 0.0384615, 0.0220847,   657,    39,   1408,   1014,  31515
  5182,20085, 0.3314210, 0.2521799, 0.1862605,   751,  5119,   2266,  20299,  31515
  5183,20012, 0.0000000, 0.8586286, 0.2121847,     0,  6687,   2072,   7788,  31515
  5184,20012, 0.1074633, 0.5739599, 0.3392977,  2072,  4470,   2072,   7788,  19281
  5185,20071, 0.0087596, 0.6109988, 0.0313078,   587,  1511,    587,   2473,  67012
  5186,20071, 0.0000000, 1.3206632, 0.0487375,     0,  3266,    587,   2473,  67012
  5187,20253, 0.0000000, 0.4100570, 0.0732815,     0,   791,    297,   1929,  10794
  5188,20266, 0.0177396, 0.1129577, 0.0375515,   779,   870,    779,   7702,  43913
  5189,20266, 0.0000000, 0.1558037, 0.0273268,     0,  1200,    779,   7702,  43913
  5190,20266, 0.0000000, 0.0005193, 0.0000911,     0,     4,    779,   7702,  43913
  5191,20307, 0.0000000, 0.0494079, 0.0082663,     0,   363,   2247,   7347,  43913
  5192,20307, 0.0000000, 0.3442221, 0.0575911,     0,  2529,   2247,   7347,  43913
  5193,20307, 0.0000000, 0.1129713, 0.0189010,     0,   830,   2247,   7347,  43913
  5218,07097, 0.0000000, 0.0003963, 0.0003188,     0,    14,  49264,  35330,  43913
  5219,07097, 0.0000000, 0.0577696, 0.0464783,     0,  2041,  49264,  35330,  43913
  5220,07097, 0.0000000, 0.0350693, 0.0775053,     0,  1239,  49264,  35330,  15986
  5221,07069, 0.0000000, 0.0788252, 1.0003827,     0,  2614,  16917,  33162,   2613
  5222,07069, 0.0000000, 0.0885351, 0.1301130,     0,  2936,  16917,  33162,  22565
  5223,07069, 0.0000000, 0.0044931, 0.0151116,     0,   149,  16917,  33162,   9860
  5224,07069, 0.0000000, 0.0076292, 0.1659016,     0,   253,  16917,  33162,   1525
  5225,07020, 0.0000000, 0.0062311, 0.0871518,     0,   194,  12948,  31134,   2226
  5226,07020, 0.0000000, 0.0364553, 0.2899106,     0,  1135,  12948,  31134,   3915
  5227,07020, 0.0000000, 0.0602557, 0.0221765,     0,  1876,  12948,  31134,  84594
  5228,07008, 0.0000000, 0.1199906, 0.0180509,     0,  1527,  13902,  12726,  84594
  5229,07008, 0.0000000, 0.0267955, 0.0040310,     0,   341,  13902,  12726,  84594
  5230,07008, 0.0456769, 0.0878516, 0.0207225,   635,  1118,  13902,  12726,  84594
  5231,07008, 0.0364696, 0.1119755, 0.0228385,   507,  1425,  13902,  12726,  84594
  5232,07008, 0.0000000, 0.1699670, 0.0255692,     0,  2163,  13902,  12726,  84594
  5233,07030, 0.0000000, 0.1270716, 0.0338085,     0,  2860,   9007,  22507,  84594
  5234,07011, 2.8797846, 0.2839457, 0.2226532,  4815,  5000,   1672,  17609,  44082
  5235,07011, 0.5245215, 0.3407916, 0.1560274,   877,  6001,   1672,  17609,  44082
  5236,07034, 0.2350389, 0.1578582, 0.3904173,  5255,  7049,  22358,  44654,  31515
  5237,07034, 0.0000000, 0.1383975, 0.0922223,     0,  6180,  22358,  44654,  67012
  5238,07034, 0.1634314, 0.1251624, 0.1379305,  3654,  5589,  22358,  44654,  67012
  5520,20414, 0.0000000, 0.0442713, 0.0039844,     0,   267,   4763,   6031,  67012
  5521,20467, 0.0000000, 0.0306912, 0.0037904,     0,   254,  10107,   8276,  67012
  5522,20334, 0.0000000, 0.0366413, 0.0122814,     0,   823,  21452,  22461,  67012
  5523,20334, 0.0022842, 0.0751970, 0.0395783,    49,  1689,  21452,  22461,  43913
  5524,20334, 0.0000000, 0.1771515, 0.0906110,     0,  3979,  21452,  22461,  43913
  5525,20334, 0.0000000, 0.0209697, 0.0107258,     0,   471,  21452,  22461,  43913
  5526,20334, 0.6012493, 0.0344597, 0.9294357, 12898,   774,  21452,  22461,  14710
  5527,20364, 0.0000000, 0.0508834, 0.0293678,     0,   432,   6220,   8490,  14710
  5528,20364, 0.0000000, 0.0607774, 0.0322782,     0,   516,   6220,   8490,  15986
  5529,20318, 0.0000000, 0.6367232, 0.2819968,     0,  4508,  35780,   7080,  15986
  5530,20153, 0.0000000, 1.2979424, 0.0986488,     0,  1577,   3518,   1215,  15986
  5531,20153, 0.0000000, 0.4502058, 0.0342174,     0,   547,   3518,   1215,  15986
  5532,20291, 0.0000000, 0.4196559, 0.3040355,     0,  1439,    738,   3429,   4733
  5533,20113, 0.0000000, 1.2663623, 0.1757870,     0,   832,   2175,    657,   4733
  5534,20113, 0.0000000, 0.2115677, 0.0306776,     0,   139,   2175,    657,   4531
  5535,20085, 0.0000000, 0.1976945, 0.7364654,     0,  4013,   2266,  20299,   5449
  5536,20012, 1.0936294, 0.3717257, 1.4817686,  2266,  2895,   2072,   7788,   3483
  5537,20012, 0.3455598, 0.5571392, 1.7365166,   716,  4339,   2072,   7788,   2911
  5538,20236, 0.0000000, 2.0361702, 0.6275410,     0,   957,   1055,    470,   1525
  5539,20253, 0.0743988, 0.5101089, 0.3208918,   297,   984,    297,   1929,   3992
  5540,20253, 2.8653200, 0.3862105, 0.1663540,   851,   745,    297,   1929,   9594
  5541,20266, 0.0000000, 0.1234744, 0.0153704,     0,   951,    779,   7702,  61872
  5542,20266, 0.0000000, 0.0414178, 0.0037710,     0,   319,    779,   7702,  84594
  5543,20125, 0.0000000, 0.1013446, 0.0130979,     0,  1108,    880,  10933,  84594
  5544,20125, 0.0000000, 0.0855209, 0.0110528,     0,   935,    880,  10933,  84594
  5546,20307, 0.0000000, 0.2358786, 0.0204861,     0,  1733,   2247,   7347,  84594
  5547,20307, 0.9821985, 0.1942289, 0.0429581,  2207,  1427,   2247,   7347,  84594
  5548,20453, 0.0000000, 0.0725995, 0.0014658,     0,   124,   2207,   1708,  84594
  5549,20453, 0.0000000, 0.2125293, 0.0042911,     0,   363,   2207,   1708,  84594
  5550,20515, 0.0000000, 0.0189217, 0.0032981,     0,   279,  47126,  14745,  84594
  5569,07097, 0.0000000, 0.0019530, 0.0008157,     0,    69,  49264,  35330,  84594
  5570,07097, 0.0000000, 0.0398528, 0.0166442,     0,  1408,  49264,  35330,  84594
  5571,07097, 0.0000000, 0.0748939, 0.0312788,     0,  2646,  49264,  35330,  84594
  5572,07097, 0.0441905, 0.0048118, 0.0277443,  2177,   170,  49264,  35330,  84594
  5573,07097, 0.0451851, 0.0363997, 0.0471555,  2226,  1286,  49264,  35330,  74477
  5574,07069, 0.0000000, 0.0117001, 0.0052097,     0,   388,  16917,  33162,  74477
  5575,07069, 0.0000000, 0.0087449, 0.0038938,     0,   290,  16917,  33162,  74477
  5576,07069, 0.0000000, 0.0007840, 0.0003491,     0,    26,  16917,  33162,  74477
  5577,07069, 0.0000000, 0.0001206, 0.0000537,     0,     4,  16917,  33162,  74477
  5578,07020, 0.0000000, 0.0029871, 0.0012487,     0,    93,  12948,  31134,  74477
  5579,07020, 0.0000000, 0.0608659, 0.0254441,     0,  1895,  12948,  31134,  74477
  5580,07020, 0.0000000, 0.0120768, 0.0050485,     0,   376,  12948,  31134,  74477
  5581,07008, 0.0000000, 0.0065221, 0.0018829,     0,    83,  13902,  12726,  44082
  5582,07008, 0.2516185, 0.2095710, 0.1398530,  3498,  2667,  13902,  12726,  44082
  5583,07008, 0.0000000, 0.2511394, 0.0725012,     0,  3196,  13902,  12726,  44082
  5584,07030, 0.0000000, 0.1086329, 0.0554648,     0,  2445,   9007,  22507,  44082
  5585,07030, 0.0000000, 0.0176834, 0.0090286,     0,   398,   9007,  22507,  44082
  5586,07030, 0.0000000, 0.0433199, 0.0221179,     0,   975,   9007,  22507,  44082
  5587,07030, 0.2705673, 0.0297685, 0.0704823,  2437,   670,   9007,  22507,  44082
  5588,07030, 0.0282003, 0.2419692, 0.1293045,   254,  5446,   9007,  22507,  44082
  5589,07034, 0.0000000, 0.0508577, 0.0515176,     0,  2271,  22358,  44654,  44082
  5590,07034, 0.0000000, 0.0030904, 0.0031305,     0,   138,  22358,  44654,  44082
  5591,07034, 0.0000000, 0.0332333, 0.0470887,     0,  1484,  22358,  44654,  31515
  5592,07034, 0.0000000, 0.0017692, 0.0011789,     0,    79,  22358,  44654,  67012
  5871,20482, 0.0000000, 0.0001082, 0.0000298,     0,     2,  31818,  18490,  67012
  5872,20414, 0.0000000, 0.2840325, 0.0255626,     0,  1713,   4763,   6031,  67012
  5875,20334, 0.0000000, 0.1038244, 0.0347997,     0,  2332,  21452,  22461,  67012
  5876,20334, 0.1893064, 0.0556075, 0.0729706,  4061,  1249,  21452,  22461,  72769
  5877,20334, 0.2050625, 0.0537821, 0.0770520,  4399,  1208,  21452,  22461,  72769
  5878,20334, 0.0000000, 0.0617070, 0.0190466,     0,  1386,  21452,  22461,  72769
  5879,20272, 0.0000000, 8.8354979, 0.0280477,     0,  2041,   5930,    231,  72769
  5880,20364, 0.0000000, 0.2083628, 0.0243098,     0,  1769,   6220,   8490,  72769
  5881,20364, 0.0000000, 0.2669022, 0.0450416,     0,  2266,   6220,   8490,  50309
  5882,20202, 4.3523011, 1.4388490, 0.9265333,  5201,  4800,   1195,   3336,  10794
  5883,20153, 0.2391570, 1.4683127, 0.3604351,  3518,  1784,   3518,   1215,  14710
  5884,20153, 0.0000000, 0.6329218, 0.1865599,     0,   769,   3518,   1215,   4122
  5885,20159, 0.0000000, 0.0151515, 0.0150077,     0,    68,    961,   4488,   4531
  5886,20291, 1.1300813, 0.2344707, 0.3615096,   834,   804,    738,   3429,   4531
  5887,20113, 2.0331035, 0.7534246, 0.9023674,  4422,   495,   2175,    657,   5449
  5888,20254, 0.0000000, 0.2886474, 0.1315838,     0,   717,    824,   2484,   5449
  5889,20085, 0.0000000, 0.0819745, 0.3993281,     0,  1664,   2266,  20299,   4167
  5890,20254, 2.1820388, 0.3607085, 0.6751879,  1798,   896,    824,   2484,   3990
  5891,20236, 0.3189238, 2.1085107, 0.6185006,  1055,   991,   1055,    470,   3308
  5892,20211, 0.0000000, 0.8993341, 0.6940750,     0,  2296,    615,   2553,   3308
  5893,20211, 1.4162601, 0.2980807, 0.4454148,   871,   761,    615,   2553,   3664
