 GRID, CVE_ENT_MUN, frac, suma
   24904, 11005,  6.8673640E-02,  3.6274378E+05
   27737, 11006,  4.0204339E-02,  6.0208247E+03
   28090, 11006,  9.5979571E-01,  6.0208247E+03
   24194, 11007,  1.2225186E-02,  2.0297169E+06
   24195, 11007,  3.2190613E-02,  2.0297169E+06
   24546, 11007,  1.4724659E-02,  2.0297169E+06
   24547, 11007,  5.6856352E-01,  2.0297169E+06
   24548, 11007,  2.7842199E-02,  2.0297169E+06
   24899, 11007,  1.1271938E-02,  2.0297169E+06
   24900, 11007,  2.6463124E-01,  2.0297169E+06
   24901, 11007,  5.1104233E-02,  2.0297169E+06
   25254, 11007,  1.7446419E-02,  2.0297169E+06
   25593, 11008,  1.0000000E+00,  1.3824145E+05
   25253, 11009,  4.7317866E-02,  2.5371128E+05
   25254, 11009,  4.7976920E-01,  2.5371128E+05
   25606, 11009,  6.9031686E-02,  2.5371128E+05
   25607, 11009,  4.0388125E-01,  2.5371128E+05
   23140, 11010,  1.0000000E+00,  6.6004953E+04
   23840, 11011,  9.1003969E-02,  2.4999602E+05
   24191, 11011,  2.3907039E-02,  2.4999602E+05
   24192, 11011,  2.5578400E-02,  2.4999602E+05
   24193, 11011,  5.6784293E-03,  2.4999602E+05
   24544, 11011,  1.0325416E-02,  2.4999602E+05
   24545, 11011,  6.0395569E-01,  2.4999602E+05
   24546, 11011,  2.3955110E-01,  2.4999602E+05
   24890, 11012,  8.3683711E-01,  1.3673117E+05
   25243, 11012,  1.6316296E-01,  1.3673117E+05
   27377, 11013,  1.0000000E+00,  6.5718672E+04
   27369, 11014,  2.1236578E-01,  4.0028812E+05
   27370, 11014,  7.8763419E-01,  4.0028812E+05
   25953, 11015,  2.0361284E-02,  7.1608744E+05
   26306, 11015,  1.1273112E-02,  7.1608744E+05
   26307, 11015,  5.7689965E-02,  7.1608744E+05
   26308, 11015,  2.0182995E-02,  7.1608744E+05
   26659, 11015,  7.6777332E-02,  7.1608744E+05
   26660, 11015,  7.7875757E-01,  7.1608744E+05
   27013, 11015,  3.4957696E-02,  7.1608744E+05
   23833, 11016,  1.0000000E+00,  6.2473043E+04
   24894, 11017,  2.2581656E-02,  1.6989221E+06
   24895, 11017,  6.8790289E-03,  1.6989221E+06
   25245, 11017,  1.3742929E-02,  1.6989221E+06
   25246, 11017,  8.9399464E-02,  1.6989221E+06
   25247, 11017,  7.3901755E-01,  1.6989221E+06
   25248, 11017,  1.8905640E-03,  1.6989221E+06
   25599, 11017,  5.6701661E-03,  1.6989221E+06
   25600, 11017,  8.4538952E-02,  1.6989221E+06
   25601, 11017,  3.4338830E-03,  1.6989221E+06
   25953, 11017,  3.2845806E-02,  1.6989221E+06
   23486, 11018,  2.8604012E-02,  1.3853781E+05
   23838, 11018,  5.6686074E-01,  1.3853781E+05
   23839, 11018,  4.0283424E-01,  1.3853781E+05
   24191, 11018,  1.7010059E-03,  1.3853781E+05
   22786, 11019,  4.1842788E-01,  1.2769591E+05
   23139, 11019,  5.8157212E-01,  1.2769591E+05
   26303, 11020,  3.1101333E-03,  4.1458535E+06
   26656, 11020,  5.2168556E-03,  4.1458535E+06
   27007, 11020,  2.3454558E-02,  4.1458535E+06
   27008, 11020,  2.1527861E-01,  4.1458535E+06
   27009, 11020,  2.0400207E-01,  4.1458535E+06
   27010, 11020,  8.9924671E-03,  4.1458535E+06
   27360, 11020,  5.6127872E-02,  4.1458535E+06
   27361, 11020,  3.7985700E-01,  4.1458535E+06
   27362, 11020,  8.9930937E-02,  4.1458535E+06
   27713, 11020,  1.9519262E-04,  4.1458535E+06
   27714, 11020,  1.3834313E-02,  4.1458535E+06
   22777, 11021,  9.1064926E-03,  2.5189600E+05
   22778, 11021,  9.3169296E-01,  2.5189600E+05
   23131, 11021,  5.9200503E-02,  2.5189600E+05
   29481, 11022,  1.0000000E+00,  6.2125156E+04
   23827, 11023,  1.9121902E-01,  3.4532428E+05
   24181, 11023,  9.2240788E-02,  3.4532428E+05
   24183, 11023,  9.8716453E-02,  3.4532428E+05
   24184, 11023,  6.1782378E-01,  3.4532428E+05
   24541, 11024,  9.3092841E-01,  2.9756332E+04
   24894, 11024,  6.9071591E-02,  2.9756332E+04
   26653, 11025,  4.5126796E-01,  2.2093278E+05
   27006, 11025,  5.4873210E-01,  2.2093278E+05
   25951, 11026,  7.3384070E-01,  9.2987344E+04
   26304, 11026,  2.6615933E-01,  9.2987344E+04
   24191, 11027,  1.2731872E-03,  8.6521075E+05
   24542, 11027,  3.5181537E-03,  8.6521075E+05
   24543, 11027,  9.3453832E-02,  8.6521075E+05
   24544, 11027,  1.9033382E-02,  8.6521075E+05
   24894, 11027,  1.1889712E-02,  8.6521075E+05
   24895, 11027,  1.7281452E-01,  8.6521075E+05
   24896, 11027,  6.4640951E-01,  8.6521075E+05
   24897, 11027,  1.0258407E-02,  8.6521075E+05
   25248, 11027,  4.1349355E-02,  8.6521075E+05
   23133, 11028,  6.4032197E-02,  5.2505731E+05
   23134, 11028,  3.1382102E-01,  5.2505731E+05
   23135, 11028,  1.3014719E-01,  5.2505731E+05
   23486, 11028,  2.6855460E-01,  5.2505731E+05
   23487, 11028,  1.6194041E-01,  5.2505731E+05
   23488, 11028,  6.1504539E-02,  5.2505731E+05
   28782, 11029,  1.0000000E+00,  6.2685836E+04
   28778, 11030,  5.0547999E-01,  3.5116278E+05
   28779, 11030,  1.1710726E-01,  3.5116278E+05
   29133, 11030,  9.6784988E-03,  3.5116278E+05
   29486, 11030,  1.4298201E-01,  3.5116278E+05
   29487, 11030,  1.0104968E-01,  3.5116278E+05
   30189, 11030,  1.2370253E-01,  3.5116278E+05
   26653, 11031,  9.6030122E-01,  3.3091912E+05
   27006, 11031,  3.9698750E-02,  3.3091912E+05
   26670, 11032,  8.0009335E-01,  2.2670605E+05
   26671, 11032,  1.6415515E-03,  2.2670605E+05
   27024, 11032,  1.9826517E-01,  2.2670605E+05
   27728, 11033,  1.4172699E-01,  4.4375272E+05
   28080, 11033,  4.1406915E-01,  4.4375272E+05
   28081, 11033,  4.4420382E-01,  4.4375272E+05
   27379, 11034,  2.7882734E-02,  2.6050816E+04
   27380, 11034,  9.7211725E-01,  2.6050816E+04
   24898, 11035,  1.4235680E-01,  1.9978861E+05
   24899, 11035,  9.4130382E-02,  1.9978861E+05
   25251, 11035,  6.4315176E-01,  1.9978861E+05
   25252, 11035,  1.2036107E-01,  1.9978861E+05
   23133, 11036,  1.0000000E+00,  4.7753031E+04
   25951, 11037,  2.1104522E-03,  3.8033722E+05
   26304, 11037,  9.8912522E-02,  3.8033722E+05
   26305, 11037,  6.1684275E-01,  3.8033722E+05
   26306, 11037,  3.6755215E-02,  3.8033722E+05
   26657, 11037,  5.0691258E-02,  3.8033722E+05
   26658, 11037,  1.5516421E-01,  3.8033722E+05
   27010, 11037,  3.0793110E-02,  3.8033722E+05
   27011, 11037,  8.7304488E-03,  3.8033722E+05
   22432, 11038,  2.3758748E-01,  6.5767008E+04
   22433, 11038,  7.6241243E-01,  6.5767008E+04
   23488, 11039,  3.0392185E-01,  1.6862952E+05
   23489, 11039,  6.7621535E-01,  1.6862952E+05
   23842, 11039,  1.9862734E-02,  1.6862952E+05
   27025, 11040,  8.9246139E-02,  2.8391242E+04
   27026, 11040,  9.0110594E-01,  2.8391242E+04
   27379, 11040,  9.6479077E-03,  2.8391242E+04
   22778, 11041,  4.0437031E-01,  2.8600112E+05
   23131, 11041,  5.9562963E-01,  2.8600112E+05
   23482, 11042,  6.3433379E-02,  3.6859803E+05
   23837, 11042,  2.7176967E-01,  3.6859803E+05
   24189, 11042,  9.4390191E-02,  3.6859803E+05
   24190, 11042,  5.7040679E-01,  3.6859803E+05
   27731, 11043,  1.0000000E+00,  1.8912574E+04
   24544, 11044,  2.6100162E-01,  1.9338433E+05
   24545, 11044,  6.3312280E-01,  1.9338433E+05
   24899, 11044,  1.0587555E-01,  1.9338433E+05
   28086, 11045,  1.0000000E+00,  1.7153137E+04
   22775, 11046,  1.7324673E-01,  3.2788284E+05
   22776, 11046,  1.0038349E-01,  3.2788284E+05
   23129, 11046,  4.4781610E-02,  3.2788284E+05
   23131, 11046,  2.6107857E-01,  3.2788284E+05
   23132, 11046,  3.2608399E-01,  3.2788284E+05
   23133, 11046,  6.5573372E-02,  3.2788284E+05
   23484, 11046,  1.7469777E-02,  3.2788284E+05
   23485, 11046,  1.1382485E-02,  3.2788284E+05
    8321, 12001,  2.6650305E-03,  2.7752452E+06
    8322, 12001,  4.6718393E-02,  2.7752452E+06
    8673, 12001,  9.9846885E-02,  2.7752452E+06
    8674, 12001,  2.6128432E-01,  2.7752452E+06
    8675, 12001,  4.1293230E-02,  2.7752452E+06
    8676, 12001,  4.8439899E-03,  2.7752452E+06
    9025, 12001,  1.5239077E-02,  2.7752452E+06
    9026, 12001,  1.5474084E-01,  2.7752452E+06
    9027, 12001,  3.3881679E-01,  2.7752452E+06
    9028, 12001,  4.2882629E-04,  2.7752452E+06
    9381, 12001,  1.1703604E-02,  2.7752452E+06
    9734, 12001,  1.9524684E-02,  2.7752452E+06
    9735, 12001,  1.5342227E-03,  2.7752452E+06
   10087, 12001,  7.8087422E-04,  2.7752452E+06
   10088, 12001,  5.7928672E-04,  2.7752452E+06
   12567, 12002,  2.4505404E-01,  2.0270625E+04
   12568, 12002,  7.5494599E-01,  2.0270625E+04
   14314, 12003,  4.4159141E-01,  1.2930425E+05
   14666, 12003,  4.1056737E-01,  1.2930425E+05
   14667, 12003,  3.2911880E-03,  1.2930425E+05
   15019, 12003,  1.4455007E-01,  1.2930425E+05
   11515, 12004,  1.0000000E+00,  2.2376549E+04
   12572, 12005,  1.9817309E-01,  4.9837164E+04
   12573, 12005,  8.0182695E-01,  4.9837164E+04
   14321, 12006,  1.0000000E+00,  6.0151461E+04
   15022, 12007,  2.0166616E-01,  1.2852848E+05
   15023, 12007,  7.7522695E-01,  1.2852848E+05
   15375, 12007,  2.3106843E-02,  1.2852848E+05
   14330, 12008,  1.0000000E+00,  2.4638008E+04
   10806, 12009,  1.7702760E-01,  1.4254275E+04
   10807, 12009,  8.2297236E-01,  1.4254275E+04
   11861, 12010,  4.2771250E-01,  3.2881293E+04
   11862, 12010,  5.7228756E-01,  3.2881293E+04
   10079, 12011,  1.6996840E-01,  1.6999580E+05
   10432, 12011,  6.6935754E-01,  1.6999580E+05
   10787, 12011,  1.6067408E-01,  1.6999580E+05
    9389, 12012,  1.0000000E+00,  7.7786844E+04
    8336, 12013,  9.8563391E-01,  3.2266305E+04
    8337, 12013,  1.4366074E-02,  3.2266305E+04
   10078, 12014,  5.0924271E-01,  4.1993266E+04
   10079, 12014,  4.9075726E-01,  4.1993266E+04
   15738, 12015,  7.9303477E-03,  5.7525008E+04
   15739, 12015,  9.9206960E-01,  5.7525008E+04
   15005, 12016,  2.3963538E-01,  1.9129082E+04
   15006, 12016,  7.6036459E-01,  1.9129082E+04
   14677, 12017,  8.5494119E-01,  1.0765914E+05
   15030, 12017,  1.4505886E-01,  1.0765914E+05
    7625, 12018,  7.6126081E-01,  6.3041098E+04
    7626, 12018,  2.6055694E-02,  6.3041098E+04
    7627, 12018,  1.1307314E-03,  6.3041098E+04
    7978, 12018,  2.1138965E-01,  6.3041098E+04
    7979, 12018,  1.6309763E-04,  6.3041098E+04
   13978, 12019,  9.9740219E-01,  4.2454996E+04
   14330, 12019,  2.5977571E-03,  4.2454996E+04
   11511, 12020,  1.0000000E+00,  1.7645881E+04
    9025, 12021,  5.5212542E-02,  1.5707423E+05
    9026, 12021,  6.4244848E-03,  1.5707423E+05
    9377, 12021,  4.3741724E-01,  1.5707423E+05
    9378, 12021,  2.0270930E-01,  1.5707423E+05
    9379, 12021,  8.6530475E-03,  1.5707423E+05
    9731, 12021,  2.8896583E-02,  1.5707423E+05
    9732, 12021,  1.0752363E-01,  1.5707423E+05
   10436, 12021,  1.5316318E-01,  1.5707423E+05
   15017, 12022,  2.7156491E-03,  9.9922125E+04
   15018, 12022,  9.9728435E-01,  9.9922125E+04
    6925, 12023,  2.5676396E-01,  1.2537030E+05
    7279, 12023,  7.4323601E-01,  1.2537030E+05
   12571, 12024,  2.0553397E-01,  1.9606008E+04
   12924, 12024,  7.9446608E-01,  1.9606008E+04
    8331, 12025,  1.0000000E+00,  2.3983057E+04
   14322, 12026,  1.0000000E+00,  1.9761510E+04
   15725, 12027,  9.6729594E-01,  6.3916809E+04
   17139, 12027,  3.2704134E-02,  6.3916812E+04
   11506, 12028,  3.9613523E-02,  2.5306377E+05
   11859, 12028,  2.2982214E-02,  2.5306377E+05
   12211, 12028,  9.0864138E-04,  2.5306377E+05
   12212, 12028,  9.3649560E-01,  2.5306377E+05
   10443, 12029,  4.4623997E-02,  9.6379662E+05
   11149, 12029,  7.4632606E-04,  9.6379662E+05
   11498, 12029,  2.6839240E-02,  9.6379662E+05
   11502, 12029,  1.4859001E-01,  9.6379662E+05
   11503, 12029,  1.5636163E-03,  9.6379662E+05
   11854, 12029,  4.4475198E-03,  9.6379662E+05
   11855, 12029,  7.7093858E-01,  9.6379662E+05
   12208, 12029,  2.2507503E-03,  9.6379662E+05
    8329, 12030,  4.6139202E-01,  7.3164219E+04
    8330, 12030,  5.3860795E-01,  7.3164219E+04
   15378, 12031,  1.1609437E-01,  1.5861586E+04
   15731, 12031,  8.8390565E-01,  1.5861586E+04
   12908, 12032,  1.0000000E+00,  3.9573035E+04
   12925, 12033,  1.0000000E+00,  5.3762234E+04
   13976, 12034,  1.6356780E-01,  1.8517577E+05
   15034, 12034,  6.8124843E-01,  1.8517577E+05
   15386, 12034,  1.5518384E-01,  1.8517577E+05
   13971, 12035,  5.1130079E-02,  6.7832894E+05
   14677, 12035,  5.7005878E-03,  6.7832894E+05
   14679, 12035,  5.2405819E-02,  6.7832894E+05
   15030, 12035,  2.8140992E-03,  6.7832894E+05
   15031, 12035,  1.1942389E-02,  6.7832894E+05
   15032, 12035,  7.3713496E-02,  6.7832894E+05
   15384, 12035,  6.7330140E-01,  6.7832894E+05
   15385, 12035,  1.2899216E-01,  6.7832894E+05
    8337, 12036,  1.0000000E+00,  2.4394635E+04
   15734, 12037,  3.0446646E-03,  2.0148898E+04
   16087, 12037,  9.9695528E-01,  2.0148898E+04
   12183, 12038,  2.7400225E-01,  5.9840088E+05
   12184, 12038,  4.8213655E-01,  5.9840088E+05
   12185, 12038,  6.5035678E-02,  5.9840088E+05
   12536, 12038,  1.7882551E-01,  5.9840088E+05
   10089, 12039,  1.6904660E-02,  5.8423461E+04
   10090, 12039,  9.8309535E-01,  5.8423461E+04
   11850, 12040,  4.0433362E-02,  8.8535398E+04
   12203, 12040,  1.8744807E-01,  8.8535398E+04
   12206, 12040,  7.7211863E-01,  8.8535398E+04
   10453, 12041,  1.0000000E+00,  9.5321914E+03
   12563, 12042,  1.0000000E+00,  2.1818508E+04
   10456, 12043,  1.0000000E+00,  3.2458975E+04
   11503, 12044,  9.0645140E-01,  3.3222551E+04
   11504, 12044,  9.3548596E-02,  3.3222551E+04
   12923, 12045,  6.6413361E-01,  7.1959781E+04
   13276, 12045,  2.2922796E-01,  7.1959781E+04
   13277, 12045,  1.0663842E-01,  7.1959781E+04
    7985, 12046,  2.1257021E-02,  2.2613247E+05
    7986, 12046,  8.4702857E-02,  2.2613247E+05
    8338, 12046,  7.6535076E-01,  2.2613247E+05
    8339, 12046,  1.0993444E-01,  2.2613247E+05
    8340, 12046,  1.8754909E-02,  2.2613247E+05
   16086, 12047,  1.0000000E+00,  1.0642170E+04
   11481, 12048,  8.6290561E-02,  2.1356064E+05
   11833, 12048,  2.7105954E-01,  2.1356064E+05
   11834, 12048,  6.4264989E-01,  2.1356064E+05
   16795, 12049,  3.7662555E-02,  2.8609361E+04
   17148, 12049,  9.6233749E-01,  2.8609361E+04
   15018, 12050,  6.8226993E-02,  1.7212406E+05
   15019, 12050,  1.3285105E-01,  1.7212406E+05
   15371, 12050,  7.9892200E-01,  1.7212406E+05
   11152, 12051,  6.7563224E-01,  6.1476742E+04
   11153, 12051,  3.2436779E-01,  6.1476742E+04
    8687, 12052,  4.7245571E-01,  1.5567066E+05
    8688, 12052,  2.8519332E-01,  1.5567066E+05
    9394, 12052,  2.4235100E-01,  1.5567066E+05
    8328, 12053,  2.4581426E-01,  1.2975832E+05
    8679, 12053,  5.5520755E-01,  1.2975832E+05
    8680, 12053,  5.1011551E-02,  1.2975832E+05
    9384, 12053,  5.5271510E-02,  1.2975832E+05
    9385, 12053,  9.2695154E-02,  1.2975832E+05
   14315, 12054,  1.0000000E+00,  4.1396734E+04
   15737, 12055,  1.0799797E-01,  3.2615934E+05
   15738, 12055,  4.3155404E-04,  3.2615934E+05
   16089, 12055,  4.9799830E-01,  3.2615934E+05
   16090, 12055,  2.2206661E-01,  3.2615934E+05
   16091, 12055,  8.8698477E-02,  3.2615934E+05
   16442, 12055,  1.8448159E-02,  3.2615934E+05
   16443, 12055,  6.4358890E-02,  3.2615934E+05
    9386, 12056,  2.0564592E-01,  4.8872266E+04
    9387, 12056,  5.4875100E-01,  4.8872266E+04
    9739, 12056,  2.4560307E-01,  4.8872266E+04
   10077, 12057,  1.6173538E-02,  2.3608248E+05
   10426, 12057,  7.8229271E-02,  2.3608248E+05
   10427, 12057,  2.3834045E-01,  2.3608248E+05
   10429, 12057,  1.2458651E-01,  2.3608248E+05
   10430, 12057,  3.8629854E-01,  2.3608248E+05
   10778, 12057,  1.5637170E-01,  2.3608248E+05
   15380, 12058,  7.9956657E-01,  1.4568328E+05
   15381, 12058,  2.0043334E-01,  1.4568328E+05
   14679, 12059,  8.7344520E-02,  9.7605164E+04
   14680, 12059,  2.7564812E-01,  9.7605164E+04
   15032, 12059,  6.3700742E-01,  9.7605164E+04
   16442, 12060,  1.0000000E+00,  1.5819703E+04
   11856, 12061,  7.7649492E-01,  1.0684651E+05
   12209, 12061,  2.2350509E-01,  1.0684651E+05
    8339, 12062,  3.3930533E-02,  2.5912846E+04
    8340, 12062,  1.9922378E-02,  2.5912846E+04
    8692, 12062,  8.9771616E-01,  2.5912846E+04
    8693, 12062,  4.8430894E-02,  2.5912846E+04
   10805, 12063,  1.0000000E+00,  1.3584889E+04
   15373, 12064,  1.0000000E+00,  4.6333402E+04
   11868, 12065,  5.4363780E-02,  2.6803914E+04
   12221, 12065,  9.4563621E-01,  2.6803914E+04
   11866, 12066,  1.0000000E+00,  2.3344920E+05
   14666, 12067,  8.1624433E-02,  1.0169455E+05
   14667, 12067,  5.4303503E-01,  1.0169455E+05
   15021, 12067,  3.7534055E-01,  1.0169455E+05
   13588, 12068,  1.9398311E-03,  6.2647172E+04
   13589, 12068,  4.2075068E-01,  6.2647172E+04
   13593, 12068,  5.7730943E-01,  6.2647172E+04
   11512, 12069,  8.3530200E-01,  2.3933748E+04
   11513, 12069,  1.6469799E-01,  2.3933748E+04
   13279, 12070,  1.1840536E-01,  3.8246969E+04
   13632, 12070,  8.8159466E-01,  3.8246969E+04
    8341, 12071,  8.0592722E-02,  4.6020965E+04
    8693, 12071,  6.0478836E-01,  4.6020965E+04
    8694, 12071,  3.1461883E-01,  4.6020965E+04
   11510, 12072,  1.0000000E+00,  1.3103866E+04
   15720, 12073,  1.0000000E+00,  4.0733148E+04
   12211, 12074,  3.9188576E-01,  5.5365859E+04
   12564, 12074,  5.3242590E-02,  5.5365859E+04
   12565, 12074,  5.5487162E-01,  5.5365859E+04
   12207, 12075,  1.0717221E-01,  2.0401794E+05
   12208, 12075,  3.8329321E-01,  2.0401794E+05
   12561, 12075,  4.5911524E-02,  2.0401794E+05
   12912, 12075,  1.8597959E-01,  2.0401794E+05
   12914, 12075,  5.4419640E-02,  2.0401794E+05
   13618, 12075,  1.8435348E-02,  2.0401794E+05
   13619, 12075,  2.0478845E-01,  2.0401794E+05
   10803, 12076,  9.9202222E-01,  3.3141945E+04
   11156, 12076,  7.9778070E-03,  3.3141945E+04
    7627, 12077,  1.0000000E+00,  4.5359047E+04
   10455, 12078,  1.0000000E+00,  1.5989288E+04
   11507, 12079,  3.8971186E-01,  1.4269726E+04
   11508, 12079,  6.1028808E-01,  1.4269726E+04
    7982, 12080,  1.0000000E+00,  4.7320453E+04
    9747, 12081,  1.0000000E+00,  8.9433447E+03
   23163, 13001,  1.0000000E+00,  6.6333726E+03
   23164, 13002,  1.0370682E-03,  1.8578181E+05
   23165, 13002,  1.3279930E-01,  1.8578181E+05
   23166, 13002,  6.3864189E-01,  1.8578181E+05
   23518, 13002,  2.2752173E-01,  1.8578181E+05
   23157, 13003,  2.9006468E-02,  3.1331000E+05
   23509, 13003,  2.9096147E-01,  3.1331000E+05
   23510, 13003,  4.5548964E-01,  3.1331000E+05
   23863, 13003,  2.2454241E-01,  3.1331000E+05
   23869, 13004,  1.2576647E-01,  2.4469174E+04
   23870, 13004,  1.0772478E-02,  2.4469174E+04
   24222, 13004,  5.9300929E-01,  2.4469174E+04
   24223, 13004,  2.7045181E-01,  2.4469174E+04
   22802, 13005,  4.2832571E-01,  1.6514333E+05
   23155, 13005,  2.8134146E-01,  1.6514333E+05
   23156, 13005,  2.8979406E-01,  1.6514333E+05
   23508, 13005,  5.3876120E-04,  1.6514333E+05
   24211, 13006,  1.0000000E+00,  2.0947330E+04
   21398, 13007,  1.0000000E+00,  2.9060494E+04
   21397, 13008,  5.6815498E-02,  8.3585625E+04
   21398, 13008,  9.4318449E-01,  8.3585625E+04
   23157, 13009,  1.1908620E-02,  4.9359902E+04
   23510, 13009,  9.8809135E-01,  4.9359902E+04
   22447, 13010,  1.1320827E-01,  1.4213052E+05
   22448, 13010,  6.6561304E-02,  1.4213052E+05
   22800, 13010,  3.7771571E-01,  1.4213052E+05
   22801, 13010,  4.4251472E-01,  1.4213052E+05
   27046, 13011,  1.0000000E+00,  2.3799250E+04
   23866, 13012,  1.0000000E+00,  4.9941715E+04
   22094, 13013,  7.0966268E-04,  1.5636906E+05
   22447, 13013,  4.6859682E-01,  1.5636906E+05
   22448, 13013,  5.3069353E-01,  1.5636906E+05
   26337, 13014,  2.9487554E-03,  4.0140152E+04
   26338, 13014,  7.6049101E-01,  4.0140152E+04
   26339, 13014,  2.3656026E-01,  4.0140152E+04
   25273, 13015,  1.0000000E+00,  8.1918564E+03
   22458, 13016,  3.1207830E-02,  2.1661586E+05
   22459, 13016,  2.0843914E-01,  2.1661586E+05
   22811, 13016,  7.6035297E-01,  2.1661586E+05
   23504, 13017,  1.6763121E-01,  2.7115744E+04
   23857, 13017,  8.3236879E-01,  2.7115744E+04
   27393, 13018,  1.0000000E+00,  1.8975631E+04
   23859, 13019,  9.9773562E-01,  1.7690605E+04
   23860, 13019,  2.2644803E-03,  1.7690605E+04
   25629, 13020,  1.0000000E+00,  3.5161352E+04
   21043, 13021,  1.3856985E-01,  3.8641754E+04
   21044, 13021,  8.6143017E-01,  3.8641754E+04
   22454, 13022,  9.3482357E-01,  2.9727459E+04
   22807, 13022,  6.5176427E-02,  2.9727459E+04
   23508, 13023,  6.5500152E-01,  1.6682348E+05
   23509, 13023,  3.4499851E-01,  1.6682348E+05
   23514, 13024,  1.0000000E+00,  5.4951421E+03
   27047, 13025,  1.0000000E+00,  2.8428770E+04
   26692, 13026,  1.0000000E+00,  3.3246914E+03
   24579, 13027,  1.0000000E+00,  1.9761275E+04
   27044, 13028,  3.4425042E-03,  2.2209142E+05
   27045, 13028,  5.3642865E-02,  2.2209142E+05
   27397, 13028,  1.0848268E-01,  2.2209142E+05
   27398, 13028,  1.9957429E-01,  2.2209142E+05
   27399, 13028,  6.3485771E-01,  2.2209142E+05
   23853, 13029,  4.3615308E-03,  1.6624319E+05
   23854, 13029,  2.7195778E-01,  1.6624319E+05
   23855, 13029,  4.8469909E-02,  1.6624319E+05
   24206, 13029,  3.5952297E-01,  1.6624319E+05
   24207, 13029,  6.2342156E-02,  1.6624319E+05
   24208, 13029,  2.5334567E-01,  1.6624319E+05
   24213, 13030,  5.1172044E-02,  4.0003116E+05
   24565, 13030,  5.0348932E-01,  4.0003116E+05
   24566, 13030,  4.4533864E-01,  4.0003116E+05
   26684, 13031,  8.2180279E-01,  3.6618930E+04
   27037, 13031,  1.7819713E-01,  3.6618930E+04
   27397, 13032,  1.0000000E+00,  2.7705951E+04
   25982, 13033,  1.0000000E+00,  2.4862246E+04
   25983, 13034,  1.8814911E-01,  9.1508682E+03
   26336, 13034,  8.1185097E-01,  9.1508682E+03
   23517, 13035,  1.0000000E+00,  1.8015254E+04
   24925, 13036,  1.0000000E+00,  1.4883977E+04
   24924, 13037,  6.1678725E-01,  3.2434838E+04
   25277, 13037,  3.8321275E-01,  3.2434838E+04
   23158, 13038,  2.5992356E-02,  1.3037863E+04
   23159, 13038,  1.1740455E-01,  1.3037863E+04
   23512, 13038,  8.5660303E-01,  1.3037863E+04
   23160, 13039,  1.0000000E+00,  6.3683086E+04
   27390, 13040,  9.5958686E-01,  6.2598081E+03
   27391, 13040,  4.0413130E-02,  6.2598081E+03
   23154, 13041,  1.4187132E-01,  1.4575348E+05
   23506, 13041,  2.4695987E-01,  1.4575348E+05
   23507, 13041,  6.1116880E-01,  1.4575348E+05
   25983, 13042,  1.0000000E+00,  4.0857172E+04
   25625, 13043,  1.0406156E-01,  3.4413330E+03
   25978, 13043,  8.9593840E-01,  3.4413330E+03
   23502, 13044,  1.0000000E+00,  1.5026910E+04
   23160, 13045,  1.0000000E+00,  1.2711826E+04
   27396, 13046,  1.9971633E-01,  7.4255734E+04
   27749, 13046,  7.9980421E-01,  7.4255734E+04
   27750, 13046,  4.7947658E-04,  7.4255734E+04
   27035, 13047,  4.6424219E-01,  1.2820882E+04
   27036, 13047,  5.3575784E-01,  1.2820882E+04
   22805, 13048,  1.3678485E-01,  1.2970988E+06
   22806, 13048,  3.5314718E-01,  1.2970988E+06
   23158, 13048,  6.5952107E-02,  1.2970988E+06
   23159, 13048,  4.4411585E-01,  1.2970988E+06
   27745, 13049,  1.0000000E+00,  1.4321239E+04
   23507, 13050,  1.0000000E+00,  7.3213156E+04
   22454, 13051,  4.1483005E-04,  5.7957825E+05
   22806, 13051,  6.0400152E-01,  5.7957825E+05
   22807, 13051,  2.3377815E-01,  5.7957825E+05
   23159, 13051,  7.0629396E-02,  5.7957825E+05
   23160, 13051,  9.1176122E-02,  5.7957825E+05
   22449, 13052,  1.9627370E-02,  1.4356131E+05
   22450, 13052,  3.5204232E-02,  1.4356131E+05
   22452, 13052,  6.2277270E-03,  1.4356131E+05
   22804, 13052,  9.6428320E-02,  1.4356131E+05
   22805, 13052,  1.9137198E-01,  1.4356131E+05
   23157, 13052,  2.7647525E-01,  1.4356131E+05
   23158, 13052,  3.1030068E-01,  1.4356131E+05
   23159, 13052,  6.4364463E-02,  1.4356131E+05
   24224, 13053,  1.0000000E+00,  1.2328942E+04
   23509, 13054,  4.1584367E-01,  1.2573684E+05
   23862, 13054,  5.8415633E-01,  1.2573684E+05
   24215, 13055,  6.1734748E-01,  7.3806766E+04
   24216, 13055,  3.8265246E-01,  7.3806766E+04
   22810, 13056,  3.4466410E-01,  1.2072771E+05
   22811, 13056,  6.5533590E-01,  1.2072771E+05
   22456, 13057,  1.0000000E+00,  2.8634420E+04
   24917, 13058,  8.4434229E-01,  4.2270359E+04
   24918, 13058,  1.5565769E-01,  4.2270359E+04
   24561, 13059,  2.2217213E-01,  4.9700223E+04
   24913, 13059,  8.4508415E-03,  4.9700223E+04
   24914, 13059,  7.6937705E-01,  4.9700223E+04
   23871, 13060,  5.2659148E-01,  1.0827257E+04
   24224, 13060,  4.7340849E-01,  1.0827257E+04
   21396, 13061,  5.2657604E-01,  2.6772697E+05
   21749, 13061,  4.3718690E-01,  2.6772697E+05
   21750, 13061,  3.6237039E-02,  2.6772697E+05
