 ANNSO2 Lat,Lon,Capa, H1,H2,H3,H4,H5,H6,H7,H8,H9,to Hr24
  4152, 2005-03-16_00:00:00, SAT
   47145,  3,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00
   46441,  2,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03,  1.0346019E+03
   46441,  3,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01,  9.2619614E+01
   46441,  2,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02,  2.4888960E+02
   46441,  2,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02,  1.0248250E+02
   46441,  3,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01
   46441,  3,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01,  8.0274094E+01
   46441,  3,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02,  1.1061595E+02
   46441,  3,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02,  1.4314975E+02
   46441,  2,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01,  4.3919659E+01
