GRIDCODE,CVIDE,Fa,USs4ginCELL (m2),USs4ginMUNICIPIO (m2)
20694,29034,0.067430696,26034562.15,386093628.8
20694,29034,0.01668717,6442809.86,386093628.8
20694,29034,0.01852435,7152133.481,386093628.8
20694,29055,9.10569E-05,2465.618871,27077773.69
20695,29003,0.476339541,38989550.32,81852432.93
20695,29003,0.000313245,25639.84076,81852432.93
20695,29003,0.006771607,554272.5089,81852432.93
20695,29034,0.058429906,22559414.28,386093628.8
20695,29034,0.000627751,242370.6806,386093628.8
20695,29034,0.002397984,925846.2327,386093628.8
20696,29003,0.019837398,1623739.329,81852432.93
20696,29003,0.007840153,641735.5729,81852432.93
20696,29031,0.008749756,986131.3813,112703876.8
20696,29031,0.020400986,2299270.222,112703876.8
20696,29031,0.076774172,8652746.871,112703876.8
20696,29031,0.000637555,71854.9358,112703876.8
20696,29034,0.094991545,36675630.46,386093628.8
20696,29034,0.010541498,4070005.07,386093628.8
20696,29034,0.008350948,3224247.787,386093628.8
20696,29034,0.000112684,43506.71667,386093628.8
20697,29030,0.024407544,2040189.649,83588485.67
20697,29030,0.000134722,11261.24322,83588485.67
20697,29030,0.02010494,1680541.487,83588485.67
20697,29031,0.004411418,497183.9635,112703876.8
20697,29031,0.011450414,1290506.065,112703876.8
20697,29031,0.049549332,5584401.806,112703876.8
20697,29034,0.015125523,5839868.027,386093628.8
20697,29034,0.025139642,9706255.481,386093628.8
20697,29034,0.011210562,4328326.621,386093628.8
20697,29034,0.00046281,178687.9352,386093628.8
20697,29046,0.041082431,859764.6686,20927794.59
20697,29046,0.057102531,1195030.029,20927794.59
20697,29047,0.029887892,408118.5238,13654978.69
20697,29047,0.238829069,3261205.847,13654978.69
20697,29047,0.27274464,3724322.241,13654978.69
20697,29047,0.376060838,5135102.723,13654978.69
20697,29047,0.030428492,415500.4061,13654978.69
20698,21083,0.000673224,157038.6488,233263526.2
20698,21083,0.023658334,5518626.491,233263526.2
20698,21083,0.011575505,2700143.07,233263526.2
20698,21083,0.003998997,932820.2075,233263526.2
20698,21083,0.001481474,345573.9235,233263526.2
20698,29030,0.01260671,1053775.838,83588485.67
20698,29030,0.006064828,506949.7838,83588485.67
20698,29030,0.111393737,9311233.822,83588485.67
20698,29030,0.000150892,12612.87415,83588485.67
20698,29046,4.70718E-06,98.51081954,20927794.59
20698,29046,0.764679161,16003048.41,20927794.59
20698,29046,0.130352224,2727984.578,20927794.59
20698,29047,8.13978E-05,1111.484633,13654978.69
20699,21083,0.000495894,115674.0936,233263526.2
20699,21083,0.014845459,3462904.049,233263526.2
20699,21083,0.008298246,1935678.016,233263526.2
20699,21083,0.005309171,1238436.056,233263526.2
20699,21083,0.055557043,12959431.78,233263526.2
20699,21083,0.040007881,9332379.394,233263526.2
20699,21083,0.00485333,1132104.953,233263526.2
20699,21083,0.001143438,266722.487,233263526.2
20699,21094,0.002532692,465235.0351,183691908
20699,21094,0.006086002,1117949.354,183691908
20699,21094,0.004075284,748596.7716,183691908
20700,21083,0.004322813,1008354.603,233263526.2
20700,21083,0.009748151,2273888.066,233263526.2
20700,21083,0.005561899,1297388.121,233263526.2
20700,21083,0.007696466,1795304.689,233263526.2
20700,21083,0.017990656,4196563.897,233263526.2
20700,21083,0.021389447,4989377.862,233263526.2
20700,21083,0.00342448,798806.2067,233263526.2
20700,21094,0.000328474,60338.10433,183691908
20700,21094,0.010710976,1967519.557,183691908
20700,21094,0.014729585,2705705.536,183691908
20700,21094,0.002151409,395196.4361,183691908
20700,21094,9.03857E-05,16603.11575,183691908
20700,21094,0.007878708,1447254.9,183691908
20700,21094,9.54361E-06,1753.08432,183691908
20700,21094,0.024782821,4552403.75,183691908
20700,21094,1.05896E-06,194.5215064,183691908
20700,21105,0.008461883,269263.5995,31820766.53
20700,21105,0.129838887,4131572.924,31820766.53
20700,21105,0.020308842,646242.9195,31820766.53
20700,21105,0.007073881,225096.3191,31820766.53
20701,21044,0.080785968,17547927.18,217215039.2
20701,21044,0.013855431,3009607.948,217215039.2
20701,21044,0.002713056,589316.5231,217215039.2
20701,21094,0.018921852,3475791.016,183691908
20701,21094,0.004155213,763278.9642,183691908
20701,21094,0.011041856,2028299.572,183691908
20701,21094,0.001740968,319801.7495,183691908
20701,21094,0.009880705,1815005.594,183691908
20701,21094,0.0060446,1110344.123,183691908
20701,21094,0.001847744,339415.6165,183691908
20701,21105,0.409135123,13018993.24,31820766.53
20701,21105,0.37186797,11833123.86,31820766.53
20701,21105,0.000644709,20515.14182,31820766.53
20701,21105,2.81198E-05,894.793983,31820766.53
20701,21105,0.013105688,417033.0424,31820766.53
20702,21044,0.231910723,50374496.75,217215039.2
20702,21044,0.000115801,25153.79163,217215039.2
20702,21044,0.010226742,2221402.057,217215039.2
20702,21094,0.005621275,1032582.72,183691908
20702,21094,0.009321732,1712326.785,183691908
20702,21170,0.032207564,6503347.874,201919895.3
20703,21044,0.04618536,10032154.89,217215039.2
20703,21170,0.154158433,31127654.75,201919895.3
20703,21170,0.003993207,806307.8688,201919895.3
20704,21170,0.050206203,10137631.24,201919895.3
20704,21170,0.00085468,172576.9699,201919895.3
20704,30128,0.017633998,5837663.633,331045944.4
20704,30128,0.012436929,4117194.842,331045944.4
20705,30128,0.138440528,45830175.36,331045944.4
20705,30128,0.061204506,20261503.63,331045944.4
20705,30128,0.007534098,2494132.544,331045944.4
20705,30128,0.009501827,3145541.254,331045944.4
20706,30128,0.071035044,23515863.26,331045944.4
20706,30128,0.006193146,2050215.997,331045944.4
20706,30128,0.00771395,2553671.857,331045944.4
20706,30128,0.003053195,1010747.878,331045944.4
20707,30001,0.004708359,128666.4278,27327233.24
20707,30001,0.014424772,394189.1069,27327233.24
20707,30038,0.015540899,1982717.481,127580614.1
20707,30092,0.093136859,3084498.312,33117912.18
20707,30128,0.045303661,14997593.25,331045944.4
20707,30128,0.000375582,124335.0345,331045944.4
20707,30132,0.022670135,986594.8172,43519582.1
20708,30001,0.324941088,8879740.89,27327233.24
20708,30001,0.020172566,551260.417,27327233.24
20708,30001,0.067268776,1838269.535,27327233.24
20708,30001,0.031387059,857721.4879,27327233.24
20708,30038,0.014826603,1891587.098,127580614.1
20708,30092,0.006455102,213779.4971,33117912.18
20708,30132,0.000128672,5599.733231,43519582.1
20708,30182,0.127516354,1688009.299,13237590.72
20709,30001,0.006898592,188519.4423,27327233.24
20709,30026,0.000255983,3219.812608,12578245.24
20709,30038,0.045734515,5834837.509,127580614.1
20709,30038,0.002048628,261365.2169,127580614.1
20709,30038,0.00287328,366574.8829,127580614.1
20709,30038,0.008952154,1142121.367,127580614.1
20709,30038,0.002987876,381194.9971,127580614.1
20709,30087,0.00495175,274144.4747,55363149.49
20709,30087,0.027762442,1537016.248,55363149.49
20709,30087,0.04868202,2695189.956,55363149.49
20709,30087,0.020131265,1114530.238,55363149.49
20709,30182,0.271884234,3599092.218,13237590.72
20709,30182,0.119025222,1575607.178,13237590.72
20709,30182,0.22906927,3032325.243,13237590.72
20709,30182,0.020023692,265065.4368,13237590.72
20709,30182,0.09516704,1259782.328,13237590.72
20709,30182,0.018505095,244962.8779,13237590.72
20710,30038,0.011779085,1502782.842,127580614.1
20710,30065,0.002642567,581293.9926,219973211.4
20710,30065,0.002230183,490580.6026,219973211.4
20710,30065,0.042974259,9453185.857,219973211.4
20710,30065,0.003189993,701712.9804,219973211.4
20710,30065,0.00078248,172124.66,219973211.4
20710,30087,0.192782747,10673060.07,55363149.49
20710,30087,0.000457585,25333.36647,55363149.49
20710,30087,0.003352681,185614.9909,55363149.49
20710,30087,0.023046061,1275902.505,55363149.49
20710,30087,0.211843371,11728316.22,55363149.49
20710,30087,0.078369816,4338799.813,55363149.49
20711,30004,0.002564564,762911.8555,297482110.4
20711,30004,0.002563446,762579.4032,297482110.4
20711,30004,0.004323184,1286069.814,297482110.4
20711,30004,0.00042851,127473.9244,297482110.4
20711,30065,0.020632079,4538504.716,219973211.4
20711,30065,0.000921282,202657.4328,219973211.4
20711,30065,0.005260919,1157261.163,219973211.4
20711,30065,0.011083781,2438135.007,219973211.4
20711,30065,0.005241385,1152964.312,219973211.4
20711,30065,0.001514687,333190.4959,219973211.4
20711,30065,0.003512434,772641.4772,219973211.4
20711,30065,0.015307775,3367300.348,219973211.4
20711,30065,0.009982011,2195774.991,219973211.4
20711,30065,2.24495E-05,4938.280794,219973211.4
20711,30087,6.39273E-05,3539.21893,55363149.49
20711,30087,0.002817326,155976.0559,55363149.49
20711,30087,0.001769001,97937.4727,55363149.49
20711,30087,0.002430345,134551.5803,55363149.49
20712,30004,0.002387764,710317.2192,297482110.4
20712,30004,0.000995123,296031.2877,297482110.4
20712,30004,0.006893044,2050557.155,297482110.4
20712,30004,0.001866618,555285.5926,297482110.4
20712,30004,0.023754664,7066587.527,297482110.4
20712,30004,0.002621583,779874.064,297482110.4
20712,30004,0.008684832,2583582.195,297482110.4
20712,30004,0.01567811,4663957.277,297482110.4
20712,30004,0.000544446,161962.8399,297482110.4
20712,30004,0.004295456,1277821.268,297482110.4
20712,30004,0.011482217,3415754.06,297482110.4
20712,30004,0.00690649,2054557.097,297482110.4
20712,30004,0.009184643,2732267.045,297482110.4
20712,30004,0.002752527,818827.629,297482110.4
20712,30009,0.015886138,1937080.361,121935261.9
20712,30009,0.012235895,1491987.121,121935261.9
20712,30009,0.00188217,229502.8337,121935261.9
20712,30065,0.003677773,809011.4953,219973211.4
20712,30065,0.002417446,531773.3157,219973211.4
20713,30004,0.01102819,3280689.296,297482110.4
20713,30004,0.003223615,958967.7032,297482110.4
20713,30004,0.022501821,6693889.279,297482110.4
20713,30004,0.030856462,9179245.437,297482110.4
20713,30004,0.002815002,837412.651,297482110.4
20713,30004,0.005363568,1595565.449,297482110.4
20713,30004,0.000684129,203516.139,297482110.4
20713,30004,0.004545018,1352061.655,297482110.4
20713,30004,0.019254147,5727764.349,297482110.4
20713,30004,0.004565911,1358276.96,297482110.4
20713,30004,0.008219602,2445184.471,297482110.4
20713,30004,0.007489502,2227992.917,297482110.4
20714,30004,0.004358536,1296586.543,297482110.4
20714,30004,0.004823744,1434977.59,297482110.4
20714,30004,0.009269456,2757497.248,297482110.4
20714,30004,0.013862312,4123789.712,297482110.4
20714,30004,0.027114699,8066137.988,297482110.4
20715,30004,0.13388844,39829415.59,297482110.4
20715,30004,0.016308535,4851497.546,297482110.4
20716,30004,0.07777854,23137724.12,297482110.4
20716,30191,0.072848981,6132436.423,84180126
20782,04004,3.49238E-05,13721.95209,392911683.4
20783,04004,0.004128063,1621964.136,392911683.4
20783,04004,0.000862136,338743.1648,392911683.4
20783,04004,2.04155E-05,8021.482024,392911683.4
20784,04004,0.011567168,4544875.293,392911683.4
20784,04004,0.013529282,5315813.073,392911683.4
20784,04004,0.002732946,1073806.272,392911683.4
20784,04004,0.000860792,338215.3128,392911683.4
20784,04004,0.005295625,2080712.766,392911683.4
20784,04004,0.00158815,624002.8122,392911683.4
20784,04004,0.001198194,470784.5912,392911683.4
20784,04004,7.18011E-05,28211.50166,392911683.4
20785,04004,0.001781859,700113.2057,392911683.4
20785,04004,0.000407862,160253.9369,392911683.4
20785,04004,0.00116844,459093.7143,392911683.4
20785,04004,0.001155797,454126.2112,392911683.4
20785,04004,0.002010196,789829.2986,392911683.4
20785,04004,0.015687016,6163611.799,392911683.4
20785,04004,0.000239152,93965.72351,392911683.4
20786,04004,0.002776761,1091021.937,392911683.4
20797,04006,0.000549381,348455.3602,634269006.2
20803,23004,0.000642743,610633.2627,950042593.8
20806,23004,6.39066E-05,60714.03149,950042593.8
20808,23004,0.001834024,1742400.621,950042593.8
20808,23004,5.75594E-05,54683.90062,950042593.8
20809,23004,0.000341221,324174.1479,950042593.8
20809,23004,0.003832983,3641496.722,950042593.8
20811,23004,0.002282732,2168692.642,950042593.8
20812,23004,0.000124264,118056.2641,950042593.8
20812,23004,0.001034939,983236.5036,950042593.8
20812,23004,0.001031375,979849.8954,950042593.8
20813,23004,0.001462909,1389825.517,950042593.8
20966,14043,0.01652858,2772758.226,167755380.1
20966,14100,0.017415023,6688344.967,384056054.2
20966,14100,0.000210702,80921.50673,384056054.2
20966,14100,0.002769408,1063608.001,384056054.2
20966,14100,0.00577856,2219290.953,384056054.2
20967,14043,0.016391649,2749787.371,167755380.1
20967,14043,0.000144868,24302.37004,167755380.1
20967,14043,0.016644287,2792168.766,167755380.1
20967,14100,0.010410419,3998184.576,384056054.2
20967,14100,0.001420369,545501.2628,384056054.2
20967,14100,1.88462E-05,7238.000149,384056054.2
20968,14043,0.009477932,1589974.019,167755380.1
20969,14043,0.002629153,441054.535,167755380.1
20971,14068,0.248552631,12241203.7,49249946.25
20973,14021,0.000627468,87474.55878,139408876
20973,14068,0.061559687,3031811.285,49249946.25
20974,14021,0.088282925,12307423.38,139408876
20974,14021,0.000396862,55326.11718,139408876
20974,14021,0.035990108,5017340.47,139408876
20974,14068,0.003413948,168136.7476,49249946.25
20974,14068,0.032131261,1582462.887,49249946.25
20974,14068,0.009992292,492119.867,49249946.25
20975,14021,0.035640723,4968633.156,139408876
20975,14021,0.024422677,3404737.899,139408876
20975,14021,0.02881389,4016911.992,139408876
20975,14068,0.004439725,218656.2213,49249946.25
20976,14015,0.012861571,2520899.895,196002493.8
20976,14015,0.03101565,6079144.793,196002493.8
20976,14015,0.031162746,6107976.002,196002493.8
20976,14015,0.001811471,355052.9031,196002493.8
20977,14015,0.000708672,138901.5608,196002493.8
20977,14015,0.025534186,5004764.118,196002493.8
20977,14015,0.032877863,6444143.226,196002493.8
20977,14015,0.006664341,1306227.517,196002493.8
20977,14015,0.008959825,1756148.118,196002493.8
20978,14015,0.008262752,1619519.93,196002493.8
20978,14015,0.054633138,10708231.3,196002493.8
20978,14015,0.014649018,2871244.036,196002493.8
20978,14027,6.82868E-05,9480.650477,138835824
20978,14037,0.008509901,650174.0822,76402074.78
20978,14037,0.001545878,118108.2851,76402074.78
20978,14037,0.004900271,374390.8961,76402074.78
20979,14015,0.001090092,213660.6789,196002493.8
20979,14037,0.000797824,60955.4259,76402074.78
20979,14037,0.009434244,720795.8454,76402074.78
20979,14037,0.003700666,282738.5406,76402074.78
20979,14037,0.006840481,522626.975,76402074.78
20979,14106,0.040498307,5043525.988,124536713.3
20980,14106,0.000141044,17565.13208,124536713.3
20980,14106,0.10337743,12874285.36,124536713.3
20980,14106,0.022254145,2771458.117,124536713.3
20980,14106,0.034061262,4241877.58,124536713.3
20981,14099,0.059793179,9024537.386,150929211.2
20981,14106,0.310874818,38715328.11,124536713.3
20981,14106,0.005277047,657186.0616,124536713.3
20981,14106,0.013752345,1712671.886,124536713.3
20981,14106,0.021336357,2657159.782,124536713.3
20981,14106,0.014260516,1775957.769,124536713.3
20981,14106,0.009543451,1188509.969,124536713.3
20981,14113,0.014734638,3964195.8,269039238.9
20981,14113,0.000943004,253705.1364,269039238.9
20981,14113,0.00232569,625701.9298,269039238.9
20982,14099,0.050531126,7626622.941,150929211.2
20982,14106,0.010140077,1262811.892,124536713.3
20982,14106,0.019855599,2472751.051,124536713.3
20982,14113,0.128828058,34659802.58,269039238.9
20982,14113,0.009541723,2567097.877,269039238.9
20982,14113,0.010565526,2842541.169,269039238.9
20982,14113,0.094952374,25545914.49,269039238.9
20983,14113,0.165331932,44480777.14,269039238.9
20983,14113,0.047278041,12719648.05,269039238.9
20983,14113,0.008093172,2177380.727,269039238.9
20984,14113,0.016365191,4402878.588,269039238.9
20985,14023,0.182000026,25787859.79,141691517
20985,14113,0.043907469,11812832.12,269039238.9
20986,14023,0.243641033,34521867.59,141691517
20986,14023,0.187090282,26509105.93,141691517
20986,14023,0.00115915,164241.6685,141691517
20986,14113,0.00012745,34289.12038,269039238.9
20986,14121,0.014071681,1480994.893,105246483.4
20986,14121,0.001727953,181860.9592,105246483.4
20987,14023,0.000382144,54146.56373,141691517
20987,14023,0.011776477,1668626.875,141691517
20987,14023,0.005486602,777404.9677,141691517
20987,14121,0.132808678,13977646.3,105246483.4
20987,14121,0.041060745,4321499.013,105246483.4
20987,14121,0.014366794,1512054.501,105246483.4
20988,14085,0.114167778,15931479.65,139544448.5
20988,14085,0.000957592,133626.6223,139544448.5
20988,14085,0.009543348,1331721.195,139544448.5
20988,14085,0.004965384,692891.7825,139544448.5
20988,14121,0.183491189,19311802.43,105246483.4
20988,14121,0.000394743,41545.2699,105246483.4
20989,14085,0.163096323,22759186.52,139544448.5
20989,14085,0.005387544,751801.7944,139544448.5
20989,14085,0.066759566,9315926.796,139544448.5
20989,14085,0.000411855,57472.06491,139544448.5
20989,14085,0.004185361,584043.9498,139544448.5
20989,14085,0.014196542,1981048.634,139544448.5
20990,14085,0.021208101,2959472.807,139544448.5
20990,14085,0.005112662,713443.5535,139544448.5
20990,14085,0.013729778,1915914.363,139544448.5
20991,14085,0.001871448,261150.235,139544448.5
20991,14085,0.010318225,1439850.956,139544448.5
20991,14085,0.045579374,6360348.554,139544448.5
20995,16019,5.47446E-05,8038.48135,146836015.2
20995,16019,0.023584047,3462987.511,146836015.2
20995,16019,0.019789028,2905742.076,146836015.2
20996,16019,0.00247645,363632.0464,146836015.2
20996,16019,0.046324874,6802159.886,146836015.2
20996,16095,0.045979322,4821817.774,104869267.6
20996,16095,0.03080307,3230295.36,104869267.6
20996,16095,0.057685031,6049386.927,104869267.6
20996,16095,0.026761927,2806503.66,104869267.6
20997,16091,0.005388094,531116.9382,98572318.96
20997,16091,0.039902091,3933241.594,98572318.96
20997,16095,0.033651379,3528995.487,104869267.6
20997,16095,0.02257322,2367237.02,104869267.6
20997,16095,0.018726037,1963785.739,104869267.6
20997,16095,0.002738195,287152.5392,104869267.6
20997,16095,0.026991097,2830536.561,104869267.6
20997,16095,0.00432083,453122.3163,104869267.6
20997,16095,0.012347062,1294827.353,104869267.6
20998,16075,0.078562534,17071764.06,217301596.1
20998,16091,0.018169546,1791014.326,98572318.96
20998,16091,0.076946808,7584825.256,98572318.96
20998,16095,0.000688166,72167.50035,104869267.6
20998,16095,0.095405312,10005085.23,104869267.6
20998,16095,0.056898619,5966916.538,104869267.6
20998,16095,0.050973603,5345564.433,104869267.6
20998,16095,0.013339705,1398925.069,104869267.6
20999,16075,0.039437282,8569784.282,217301596.1
20999,16075,0.059223526,12869366.73,217301596.1
20999,16075,0.003239191,703881.483,217301596.1
20999,16075,5.95795E-05,12946.72932,217301596.1
20999,16091,0.001315155,129637.9218,98572318.96
21000,16021,0.105620026,12388407.27,117292219.9
21000,16075,0.143796617,31247234.36,217301596.1
21000,16075,0.002874057,624537.1736,217301596.1
21001,16021,0.281282839,32992288.63,117292219.9
21001,16065,0.027521849,3286362.82,119409232.7
21002,16021,0.015699182,1841391.906,117292219.9
21002,16024,0.085355443,6213473.421,72795280.82
21002,16065,0.336958886,40236002.06,119409232.7
21003,16024,0.128935403,9385888.897,72795280.82
21003,16024,2.88391E-05,2099.347384,72795280.82
21003,16065,0.281542774,33618806.65,119409232.7
21004,16024,0.381155881,27746349.4,72795280.82
21004,16024,0.013809079,1005235.79,72795280.82
21004,16024,0.001377621,100284.3207,72795280.82
21004,16024,0.008611589,626883.0451,72795280.82
21004,16024,0.025816001,1879283.026,72795280.82
21004,16024,0.003882955,282660.8096,72795280.82
21004,16024,0.001380537,100496.6053,72795280.82
21004,16056,0.078359883,10860644.94,138599555.1
21004,16065,0.014381823,1717322.419,119409232.7
21005,16024,0.009371321,682187.9588,72795280.82
21005,16056,0.149098421,20664974.84,138599555.1
21005,16056,0.010279861,1424784.097,138599555.1
21005,16056,0.001151312,159571.395,138599555.1
21005,16056,0.013394874,1856523.544,138599555.1
21005,16056,0.004380596,607148.5965,138599555.1
21005,16056,0.001414121,195996.4958,138599555.1
21006,16016,0.004284548,903716.0651,210924468.7
21006,16032,0.053249695,4699284.084,88249972.57
21006,16032,0.162243846,14318015,88249972.57
21006,16032,0.004670216,412146.3908,88249972.57
21006,16056,0.058998254,8177131.725,138599555.1
21006,16056,0.007016213,972443.9861,138599555.1
21006,16056,3.86164E-06,535.2216778,138599555.1
21006,16107,8.32537E-05,15815.22752,189964213.3
21006,16107,0.029121296,5532004.069,189964213.3
21006,16107,0.002457854,466904.3695,189964213.3
21007,16016,0.001427374,301068.0006,210924468.7
21007,16016,0.086989937,18348306.25,210924468.7
21007,16016,0.001255166,264745.1365,210924468.7
21007,16016,0.00033693,71066.79362,210924468.7
21007,16016,0.001780181,375483.822,210924468.7
21007,16016,0.000544315,114809.3855,210924468.7
21007,16032,0.119485213,10544566.78,88249972.57
21007,16032,0.00152813,134857.3885,88249972.57
21007,16032,0.005717498,504569.0642,88249972.57
21007,16073,0.048651968,4180423.923,85925073.2
21008,16016,0.019352691,4081956.168,210924468.7
21008,16016,0.004434622,935370.2688,210924468.7
21008,16016,0.001481392,312461.7182,210924468.7
21008,16032,0.000455484,40196.45552,88249972.57
21008,16073,0.215022075,18475787.55,85925073.2
21008,16073,0.003438792,295478.4428,85925073.2
21008,16073,0.000134875,11589.16111,85925073.2
21008,16100,0.000256228,17475.50372,68203032.61
21009,16053,0.001688295,773555.1244,458187073.6
21009,16073,0.304207985,26139093.36,85925073.2
21009,16073,0.008051283,691807.0645,85925073.2
21009,16073,0.058920812,5062775.054,85925073.2
21009,16100,0.000151718,10347.60605,68203032.61
21010,16053,0.010166498,4658157.815,458187073.6
21010,16053,0.01761192,8069554.187,458187073.6
21010,16053,0.002164964,991958.5554,458187073.6
21010,16053,0.00029781,136452.7976,458187073.6
21010,16053,0.003348261,1534130.1,458187073.6
21010,16053,0.004498861,2061320.015,458187073.6
21010,16053,0.000668105,306116.9591,458187073.6
21010,16073,0.23296088,20017180.62,85925073.2
21010,16073,0.013134139,1128551.865,85925073.2
21010,16073,3.7375E-05,3211.44808,85925073.2
21011,16053,0.003155317,1445725.622,458187073.6
21011,16053,0.028207937,12924511.89,458187073.6
21011,16053,0.002525049,1156945.026,458187073.6
21011,16053,0.00230101,1054293.166,458187073.6
21011,16053,0.002176956,997453.2513,458187073.6
21011,16053,0.019344148,8863238.549,458187073.6
21011,16053,0.009612478,4404313.381,458187073.6
21011,16053,0.001493166,684149.2054,458187073.6
21011,16053,0.001285371,588940.2988,458187073.6
21012,16053,0.000245953,112692.5655,458187073.6
21012,16053,0.002680316,1228086.126,458187073.6
21012,16053,0.007009428,3211629.118,458187073.6
21012,16053,0.008070692,3697886.586,458187073.6
21012,16053,0.001426544,653624.1271,458187073.6
21012,16053,0.026071992,11945849.87,458187073.6
21012,16053,0.007471779,3423472.378,458187073.6
21012,16053,0.000791395,362607.109,458187073.6
21013,16053,0.003098099,1419508.877,458187073.6
21013,16053,0.001487624,681610.2957,458187073.6
21013,16053,0.007309995,3349345.098,458187073.6
21013,16053,0.002876654,1318045.666,458187073.6
21014,16022,0.004169632,301286.1031,72257234.26
21014,16022,0.044218057,3195074.522,72257234.26
21014,16022,0.242587161,17528677.31,72257234.26
21014,16022,0.000899564,65000.01891,72257234.26
21014,16053,0.000628534,287986.3097,458187073.6
21014,16053,0.000100465,46031.56548,458187073.6
21014,16053,0.010626012,4868701.318,458187073.6
21015,16022,0.041536655,3001323.812,72257234.26
21015,16022,0.004066804,293856.0426,72257234.26
21015,16022,0.003762231,271848.4149,72257234.26
21015,16022,0.122324207,8838808.913,72257234.26
21015,16022,0.042672167,3083372.76,72257234.26
21015,16022,0.019607719,1416799.558,72257234.26
21015,16022,0.003460047,250013.454,72257234.26
21015,16040,0.002231791,181839.7397,81477061.15
21016,16022,0.010673774,771257.3541,72257234.26
21016,16040,0.000211983,17271.74887,81477061.15
21016,16040,0.003970868,323534.6379,81477061.15
21016,16072,0.012136966,814335.9311,67095511.64
21016,16072,0.000273111,18324.52875,67095511.64
21016,16072,5.05465E-06,339.1445284,67095511.64
21016,16101,0.009653779,205156.3808,21251405.89
21017,16034,0.000280948,74736.08409,266014384.2
21017,16072,0.005838104,391710.5647,67095511.64
21017,16072,0.004822047,323537.7359,67095511.64
21017,16072,0.033831986,2269974.401,67095511.64
21017,16072,0.022824552,1531425.021,67095511.64
21017,16072,0.005255341,352609.8087,67095511.64
21017,16072,0.002286001,153380.4157,67095511.64
21018,16034,0.006359425,1691698.603,266014384.2
21018,16034,0.008015383,2132207.187,266014384.2
21018,16034,3.7755E-06,1004.336444,266014384.2
21018,16034,0.001098491,292214.3791,266014384.2
21018,16034,0.005989144,1593198.539,266014384.2
21018,16034,0.002089796,555915.8596,266014384.2
21018,16034,5.47327E-05,14559.69523,266014384.2
21018,16034,0.000557643,148341.1912,266014384.2
21018,16034,0.024560444,6533431.5,266014384.2
21018,16034,0.00351816,935881.1142,266014384.2
21018,16034,0.000732779,194929.7903,266014384.2
21018,16034,0.000221282,58864.22307,266014384.2
21019,16034,0.093804596,24953371.81,266014384.2
21019,16034,0.001241111,330153.5102,266014384.2
21019,16034,0.005643197,1501171.635,266014384.2
21019,16034,0.026463251,7039605.39,266014384.2
21019,16034,0.001658319,441136.6496,266014384.2
21019,16034,0.000982729,261420.0215,266014384.2
21019,16034,0.002934756,780687.3838,266014384.2
21020,16034,0.05472331,14557187.57,266014384.2
21020,16034,0.025531584,6791768.7,266014384.2
21020,16034,0.003343427,889399.6926,266014384.2
21020,16034,0.000737078,196073.3291,266014384.2
21020,16034,0.051788197,13776405.44,266014384.2
21020,16034,0.004603853,1224691.163,266014384.2
21020,16034,0.000813496,216401.6376,266014384.2
21021,16007,0.011592429,269034.7828,23207800.81
21021,16034,0.019725031,5247142.018,266014384.2
21021,16034,4.79154E-06,1274.618102,266014384.2
21021,16034,0.057027398,15170108.03,266014384.2
21021,16041,0.303959158,26318950.74,86587128.81
21021,16041,0.002331369,201866.533,86587128.81
21021,16041,0.120158261,10404158.84,86587128.81
21021,16041,0.00265368,229774.5323,86587128.81
21021,16098,0.009317093,830628.5023,89151038.58
21022,16007,0.593456847,13772828.29,23207800.81
21022,16007,0.033489811,777224.8549,23207800.81
21022,16007,0.043023585,998482.7903,23207800.81
21022,16007,0.061943776,1437578.81,23207800.81
21022,16041,0.088071034,7625817.957,86587128.81
21022,16041,0.004076353,352959.663,86587128.81
21022,16041,0.013263183,1148420.913,86587128.81
21022,16061,0.001664373,103054.4581,61917894.8
21022,16080,0.003527833,391582.6967,110998081.9
21022,16080,0.023642166,2624235.114,110998081.9
21023,16005,0.063818614,2295526.835,35969550.31
21023,16005,0.056082616,2017266.485,35969550.31
21023,16005,0.044603833,1604379.823,35969550.31
21023,16005,0.041879046,1506370.434,35969550.31
21023,16007,0.083576962,1939637.478,23207800.81
21023,16061,8.99175E-06,556.7500747,61917894.8
21023,16080,0.011758163,1305133.498,110998081.9
21023,16080,5.11544E-06,567.8043364,110998081.9
21023,16080,0.000756983,84023.6666,110998081.9
21023,16080,0.004374737,485587.4134,110998081.9
21024,15124,0.057188325,19667863.13,343913955.9
21024,15124,0.003841846,1321264.618,343913955.9
21024,16005,0.004514657,162390.1938,35969550.31
21024,16080,0.003319292,368435.0098,110998081.9
21024,16080,0.00111209,123439.8159,110998081.9
21024,16080,1.44057E-05,1599.00271,110998081.9
21024,16080,7.06541E-06,784.2473447,110998081.9
21024,16093,0.028049801,2594490.152,92495848.56
21024,16093,0.002752943,254635.7878,92495848.56
21024,16093,0.00383127,354376.5621,92495848.56
21024,16093,0.00025002,23125.77046,92495848.56
21025,15124,0.218994287,75315191.57,343913955.9
21025,16093,0.003473325,321268.1074,92495848.56
21026,15074,0.20125274,57406637.56,285246490
21026,15124,0.063296128,21768421.77,343913955.9
21027,15074,0.189586807,54078971.24,285246490
21027,15074,0.015554164,4436770.77,285246490
21028,15042,0.093616061,27738407.14,296299662
21028,15042,0.061775043,18303924.24,296299662
21028,15042,0.012935463,3832773.313,296299662
21028,15048,6.93343E-05,16451.56029,237278739.3
